,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Amb,Ama
1446,0.032256044,0.032639212,0.056321634,0.057470903,0.03957399,0.041335124,0.014544806,0.015177697,0.047185808,0.047869673,0.04640501,0.046787651,0.037154461,0.036020282
1444,0.031851671,0.032219408,0.055751846,0.056885969,0.039120285,0.04086969,0.014422363,0.015074888,0.0470818,0.047822233,0.046407266,0.046774647,0.037202522,0.036103967
1442,0.031542066,0.031900137,0.055286453,0.056398578,0.038700786,0.040439103,0.014354443,0.015038247,0.047053018,0.047917807,0.046576647,0.046954573,0.037405264,0.036338591
1440,0.031485313,0.03182757,0.055206463,0.056286719,0.038492179,0.040248044,0.01437142,0.015090506,0.047217655,0.048232285,0.046937612,0.047334792,0.037767025,0.036715605
1438,0.031202688,0.031513241,0.054825041,0.055830207,0.038087679,0.039887477,0.014332295,0.015070073,0.047494026,0.048574118,0.047289516,0.047696305,0.038155511,0.037096677
1436,0.030319982,0.030600086,0.05351128,0.054412147,0.037176584,0.038996205,0.014194529,0.01491614,0.047792308,0.048794689,0.047533579,0.047931341,0.038500121,0.037418868
1434,0.029314908,0.029584499,0.051882701,0.052714335,0.03625049,0.038033072,0.014144198,0.014824045,0.048188656,0.049014001,0.047830023,0.048207917,0.038882896,0.037775711
1432,0.029066242,0.029345581,0.051313353,0.052163798,0.036146976,0.037865451,0.014290805,0.014932355,0.048727055,0.04937333,0.048266947,0.048635053,0.039282203,0.038154622
1430,0.030212909,0.030520443,0.052917443,0.053874317,0.037482226,0.039183817,0.014643683,0.015274048,0.049434569,0.049970937,0.0488173,0.04919608,0.039585767,0.038449787
1428,0.0328448,0.033196464,0.056875688,0.057976352,0.040370531,0.042151555,0.015272671,0.015924355,0.05040861,0.050918574,0.049534368,0.049935133,0.039823148,0.038688822
1426,0.036280398,0.03668486,0.062061046,0.063295591,0.044093074,0.046011545,0.016130281,0.016819227,0.051574769,0.052136633,0.05042893,0.050847684,0.040102322,0.038973994
1424,0.039296546,0.039745543,0.066538051,0.067871177,0.04730111,0.049329573,0.016905241,0.017625238,0.052593439,0.053274884,0.051297627,0.051718811,0.040425918,0.039309936
1422,0.040607856,0.041066069,0.068396753,0.06975956,0.048608266,0.050663682,0.017189739,0.017924041,0.053096461,0.053926731,0.051827402,0.052237577,0.040699703,0.03960608
1420,0.039735129,0.040156098,0.067004939,0.068302258,0.047571617,0.049584226,0.016902858,0.017638342,0.053062242,0.054011657,0.051934436,0.052338495,0.040894142,0.039822736
1418,0.038052126,0.038421838,0.06447253,0.065660119,0.045762763,0.047734417,0.016495857,0.017227177,0.052930056,0.053918217,0.051890711,0.052305686,0.041049285,0.03997416
1416,0.037847905,0.038201322,0.064206367,0.065351017,0.045673631,0.047653966,0.016514489,0.017241279,0.053183183,0.054118962,0.05201873,0.052454429,0.041138765,0.040022266
1414,0.040395619,0.040788036,0.068155761,0.069385254,0.04862488,0.050667234,0.017160348,0.017889787,0.054009516,0.054858568,0.05246454,0.052918871,0.041099561,0.039926294
1412,0.045814796,0.046290036,0.076694149,0.078109646,0.054711296,0.056901027,0.018427212,0.019178833,0.055462011,0.056257859,0.053280922,0.053743387,0.040951454,0.039733099
1410,0.053587775,0.054167755,0.089243923,0.090897314,0.063406164,0.065871631,0.02023585,0.021035894,0.057505732,0.058301435,0.054440141,0.054901652,0.040759729,0.039510471
1408,0.062611747,0.063305231,0.104192644,0.106116111,0.0735534,0.076414219,0.022367185,0.023237829,0.059874991,0.060709053,0.055768826,0.056231683,0.040548908,0.03927655
1406,0.071440539,0.072254207,0.119202098,0.121418672,0.083562577,0.086871412,0.024459525,0.025411386,0.062113871,0.062998358,0.056988525,0.057461662,0.040294672,0.0390195
1404,0.079031608,0.079965871,0.1323877,0.134889267,0.092230679,0.095954029,0.026224652,0.027252076,0.063894674,0.064814157,0.05791441,0.058404425,0.039988032,0.038751436
1402,0.085329431,0.086367367,0.143368104,0.146114823,0.099431293,0.103489768,0.027683008,0.028762504,0.065263907,0.066193392,0.058611285,0.05912383,0.039684416,0.038520494
1400,0.090847594,0.091958047,0.152787548,0.155749827,0.105681266,0.110011304,0.029004813,0.030102344,0.066404195,0.067335999,0.059217146,0.059760619,0.039425342,0.038324566
1398,0.095668516,0.096824366,0.160799738,0.163986485,0.111042023,0.115617529,0.030128232,0.03121995,0.067231748,0.068191833,0.059666193,0.060245782,0.039159223,0.038069064
1396,0.099050843,0.100239851,0.166335132,0.169729876,0.114715621,0.119526762,0.030813773,0.031909596,0.067530331,0.068553194,0.059841946,0.060448355,0.038914072,0.037786268
1394,0.099998125,0.101219755,0.167838861,0.171348527,0.115663741,0.120652886,0.030876644,0.032003215,0.067230942,0.068303926,0.059742107,0.060358034,0.038819174,0.037646454
1392,0.098133057,0.09937855,0.164659653,0.168158307,0.113496817,0.118521246,0.030295097,0.031460363,0.066432619,0.067506766,0.059438839,0.060052471,0.038940907,0.037746435
1390,0.093871447,0.095111592,0.157480515,0.160864453,0.108653881,0.11354517,0.029180021,0.030366922,0.06532057,0.066359829,0.059038524,0.059636238,0.039286587,0.038093196
1388,0.088090571,0.089291893,0.147812015,0.151027093,0.102110131,0.106749289,0.027740184,0.028919884,0.064136983,0.065128748,0.05867309,0.059233327,0.039864734,0.03867344
1386,0.081978954,0.08312438,0.137654509,0.140691174,0.095232183,0.09958483,0.026299253,0.027446336,0.06314667,0.064095311,0.05847103,0.058981627,0.040646657,0.039435613
1384,0.076540138,0.077629932,0.128639279,0.131512402,0.089163815,0.093258032,0.025097418,0.026198227,0.062451987,0.06336803,0.058428107,0.058904476,0.041496272,0.040238089
1382,0.072052698,0.073088617,0.121180322,0.123913364,0.084187539,0.088061167,0.02415806,0.025213084,0.061980521,0.062874827,0.058458025,0.058934191,0.042279768,0.040964191
1380,0.068317696,0.069292559,0.114946949,0.117561808,0.080043324,0.083729132,0.023403346,0.024424039,0.061662693,0.062541011,0.058525579,0.05903006,0.042973907,0.041616356
1378,0.065103053,0.066005836,0.109575058,0.112087136,0.076466822,0.079996404,0.022782645,0.023780613,0.061495326,0.062356582,0.058654664,0.059202715,0.043622644,0.042252806
1376,0.062264019,0.063092259,0.104830461,0.107236033,0.073309442,0.076706129,0.022289103,0.023266448,0.06147998,0.062332747,0.058886522,0.05948117,0.044277824,0.042918539
1374,0.0597209,0.060491076,0.100598081,0.102877986,0.070488285,0.07376206,0.021875866,0.022827537,0.061542717,0.062409451,0.059201072,0.059823734,0.044947041,0.043596382
1372,0.057449223,0.05819142,0.096851174,0.098998942,0.067987952,0.07114598,0.021500056,0.022428068,0.061616567,0.062505639,0.059546664,0.060155854,0.045611698,0.044248757
1370,0.055422371,0.056155592,0.093525994,0.095556683,0.065789804,0.06883934,0.021155354,0.022072813,0.061671142,0.062571124,0.059864139,0.060423613,0.046232377,0.044844397
1368,0.053531565,0.054246515,0.090421723,0.092351298,0.063750642,0.066683395,0.02079379,0.021711556,0.061642126,0.062555701,0.060064342,0.060574747,0.046743653,0.045339622
1366,0.051622018,0.052294401,0.087281999,0.08910742,0.061669619,0.064466355,0.020392618,0.021311046,0.061529048,0.062479101,0.060142617,0.060642041,0.047153075,0.045748611
1364,0.049663742,0.05028578,0.084048412,0.085761307,0.059507725,0.062163554,0.020024378,0.020940085,0.06143505,0.062439934,0.060219399,0.06075095,0.047553835,0.046149267
1362,0.047868147,0.048462149,0.081063734,0.082685228,0.057508108,0.060055004,0.019754125,0.020666914,0.061415285,0.062465887,0.060363169,0.060932523,0.047976054,0.046556304
1360,0.046400979,0.046998193,0.078621315,0.080206019,0.05587695,0.058366686,0.019540288,0.02044627,0.061403871,0.062453606,0.060495629,0.061068089,0.048339634,0.046894473
1358,0.045176253,0.045788881,0.076586593,0.078185832,0.054537993,0.056992473,0.019329998,0.020218451,0.061358123,0.062355448,0.060573191,0.061114158,0.048609625,0.047146979
1356,0.044091155,0.04470793,0.074796943,0.076427519,0.053373457,0.055781505,0.019131467,0.019998099,0.061320937,0.062249874,0.060652224,0.061152061,0.048837086,0.047375502
1354,0.043140464,0.043741683,0.07326693,0.074920979,0.052361892,0.054708945,0.018940149,0.019794847,0.061304573,0.062187343,0.0607437,0.061212521,0.049043433,0.04759436
1352,0.04236811,0.042938846,0.072060794,0.073724306,0.051542654,0.05382335,0.018764987,0.019620989,0.061312276,0.062190344,0.060839485,0.061294718,0.049242118,0.047799699
1350,0.041805081,0.042341951,0.071211101,0.072860702,0.050957306,0.053179215,0.018658746,0.019515474,0.061406524,0.06231273,0.060991975,0.061448942,0.049500683,0.048044513
1348,0.041377298,0.041892349,0.070618798,0.072222515,0.050536998,0.052718862,0.018625111,0.019465914,0.061624476,0.062565477,0.061233789,0.061704863,0.049863503,0.048369263
1346,0.040927694,0.041442757,0.070052683,0.071584915,0.050112656,0.052279507,0.018620582,0.019428822,0.061941185,0.062904876,0.061545635,0.06204386,0.05030623,0.048759134
1344,0.0402928,0.040824794,0.069215981,0.070674471,0.049496133,0.05166301,0.018605355,0.019376346,0.062301434,0.063275786,0.061896852,0.062433443,0.050774812,0.049179281
1342,0.039428017,0.0399782,0.067954481,0.069361354,0.048623396,0.050776655,0.018585188,0.019325876,0.062673975,0.063659523,0.062297077,0.06287077,0.051242798,0.049623213
1340,0.038580417,0.039135958,0.066612764,0.067988991,0.04774585,0.049859957,0.018612668,0.019341187,0.06304518,0.064056299,0.062758096,0.063345471,0.051697053,0.050086447
1338,0.038092585,0.038639449,0.065795719,0.067143154,0.047220044,0.0492985,0.018654182,0.019394633,0.06328449,0.064329827,0.063116769,0.06368403,0.052028481,0.05044618
1336,0.037933209,0.038467808,0.065520092,0.066839895,0.047013181,0.049083152,0.018605844,0.019370529,0.063216164,0.064276273,0.063138844,0.063672273,0.0521037,0.0505432
1334,0.037712258,0.03823723,0.065131227,0.066440305,0.046714182,0.048777396,0.018439859,0.019217488,0.062805672,0.063847046,0.062775711,0.063289914,0.05191145,0.050358333
1332,0.037131079,0.037646039,0.064109343,0.065424177,0.046005401,0.048028792,0.018188851,0.018954797,0.062112741,0.063112926,0.062104186,0.062619398,0.051491503,0.049948948
1330,0.036193185,0.036695667,0.062489058,0.063804982,0.044896614,0.046849975,0.017871786,0.018609448,0.06118729,0.06213474,0.061179788,0.06170281,0.050843572,0.049333835
1328,0.035043561,0.035531505,0.060570538,0.061864009,0.043557172,0.045436003,0.017471974,0.018183039,0.060065177,0.060951321,0.060037866,0.060563635,0.049974285,0.048516639
1326,0.033803621,0.034272531,0.058581146,0.059829559,0.042135914,0.043948939,0.017007933,0.017704141,0.05885419,0.059674204,0.058799626,0.059319841,0.04899979,0.04758829
1324,0.03256389,0.033006796,0.056642726,0.057840513,0.040744009,0.042495346,0.016562256,0.017252907,0.057727175,0.058485494,0.057657022,0.058163343,0.048103245,0.046707415
1322,0.031473234,0.03188716,0.054964549,0.056119201,0.039541716,0.041237071,0.016218922,0.01690999,0.056816975,0.05753233,0.056743066,0.057229571,0.047389615,0.045979539
1320,0.030841866,0.031235213,0.054053569,0.055174899,0.038855874,0.040520311,0.016028117,0.01672682,0.056188447,0.056890607,0.056087988,0.056557612,0.04683484,0.045407806
1318,0.031324743,0.031720844,0.054963799,0.05607384,0.039398384,0.04108276,0.016112235,0.016826451,0.055976253,0.05669363,0.055750668,0.056216266,0.046384906,0.044965687
1316,0.034006748,0.034442362,0.059340284,0.060500227,0.042358484,0.044143459,0.016747614,0.017485399,0.056462967,0.057213715,0.055905457,0.056379314,0.046038495,0.044651019
1314,0.039849332,0.040365574,0.068527467,0.069845001,0.048764142,0.050761415,0.018158402,0.018933465,0.057827592,0.058626528,0.05665345,0.057140143,0.045778797,0.044422535
1312,0.048622322,0.049247944,0.081970665,0.083556267,0.058303202,0.060630577,0.0202392,0.021074119,0.059853546,0.06071862,0.057841781,0.058342098,0.045555478,0.044213885
1310,0.058255714,0.058993461,0.096322978,0.098219186,0.068655527,0.071374062,0.02245909,0.023373055,0.061895068,0.062832039,0.059069351,0.059581921,0.045339814,0.044004574
1308,0.065583962,0.066410427,0.106699394,0.108842402,0.076359516,0.07941228,0.024069296,0.025058467,0.063161315,0.064145606,0.059845948,0.060360039,0.045123664,0.043801879
1306,0.068264667,0.069140579,0.109719691,0.111970005,0.078925525,0.082146259,0.02452638,0.025559123,0.06314958,0.064136361,0.059822619,0.060317409,0.044873727,0.043573224
1304,0.066316591,0.067198618,0.105777313,0.107994899,0.076474008,0.079672675,0.023855859,0.024888893,0.061956898,0.062910671,0.059007357,0.059469405,0.044556825,0.043273953
1302,0.061763852,0.062616961,0.098182944,0.100283953,0.071276189,0.074322519,0.022601097,0.023598593,0.060177821,0.061084317,0.057759312,0.05820021,0.044197804,0.042922856
1300,0.056817975,0.057628481,0.090260456,0.092224429,0.065745664,0.068585332,0.021352721,0.022292313,0.058419685,0.059275755,0.056486996,0.056936226,0.043846269,0.042574674
1298,0.05259398,0.05337255,0.083589247,0.0854339,0.061073297,0.063700789,0.020359333,0.021230246,0.05692763,0.057738213,0.055363786,0.055841413,0.043495801,0.042230005
1296,0.049232299,0.049996064,0.078336904,0.080084468,0.057391332,0.059827007,0.019582404,0.020386854,0.055658742,0.056445699,0.054364505,0.054861123,0.043103934,0.041848532
1294,0.046553652,0.047299627,0.07420565,0.075862436,0.054484858,0.056763485,0.018943796,0.019697258,0.054539931,0.055334246,0.053450319,0.053932426,0.042667114,0.041425321
1292,0.044396439,0.045095989,0.070893248,0.072457839,0.052150629,0.054311384,0.01842175,0.019144876,0.053558784,0.054374991,0.052626109,0.05306054,0.042221815,0.040992659
1290,0.042648527,0.043271898,0.068187351,0.069673338,0.050240085,0.052322067,0.017999669,0.018707232,0.052698677,0.053524835,0.051879342,0.05225706,0.041783733,0.040559917
1288,0.041234277,0.041779501,0.065986811,0.067427225,0.048661722,0.050702079,0.017632208,0.018328923,0.051900733,0.052715716,0.051154134,0.051496538,0.041322848,0.040095638
1286,0.040105885,0.040602106,0.064250528,0.065674146,0.047377249,0.049401145,0.017286468,0.017971204,0.051118363,0.051910332,0.050414084,0.050756388,0.040812184,0.039581756
1284,0.03921301,0.039699239,0.062906601,0.064315085,0.0463562,0.04836672,0.016972604,0.01764321,0.050359325,0.051126522,0.049683984,0.050048674,0.040269918,0.039046292
1282,0.038484804,0.038988932,0.061835064,0.063210109,0.045536111,0.047520453,0.016701908,0.017354094,0.049636693,0.050384078,0.048989806,0.049374735,0.039723656,0.038514363
1280,0.03788304,0.038413476,0.060960086,0.062288067,0.044870492,0.04681824,0.016472706,0.017098346,0.048948637,0.049688937,0.048327891,0.048717719,0.039182282,0.037986196
1278,0.037437894,0.037984109,0.060295818,0.061579062,0.044374849,0.046287544,0.016300062,0.01689419,0.048326099,0.049067891,0.047713606,0.048097885,0.038662543,0.037481317
1276,0.037182897,0.037724209,0.059864153,0.061112745,0.044070793,0.045956782,0.016204999,0.016777828,0.047837404,0.048562981,0.047200708,0.047580259,0.038204095,0.03705231
1274,0.037081358,0.037605074,0.059621869,0.0608444,0.043916965,0.045786406,0.016169912,0.016745951,0.047515763,0.048185104,0.0468266,0.047208786,0.037839746,0.03673226
1272,0.037050776,0.037566123,0.059491183,0.060694999,0.043836521,0.045702061,0.016153181,0.016748954,0.047322608,0.047914857,0.046581362,0.046974344,0.037580037,0.036509817
1270,0.037016522,0.037543729,0.059385745,0.06058001,0.043764529,0.045635298,0.016138107,0.016739286,0.047191077,0.047734564,0.046433195,0.04684142,0.037427256,0.036364049
1268,0.036909919,0.037450757,0.059180098,0.060374663,0.04363024,0.045497718,0.016126011,0.016696127,0.047074793,0.047623191,0.046347578,0.046766923,0.037373763,0.036285208
1266,0.036659972,0.037187514,0.058736451,0.059937927,0.043345856,0.045182356,0.016089182,0.016607677,0.04694241,0.047529036,0.046272828,0.046690554,0.03737658,0.036245171
1264,0.036242432,0.036729323,0.058022808,0.059231471,0.042877578,0.044655472,0.015984837,0.016472364,0.046767213,0.047392896,0.046152711,0.046555562,0.037365095,0.036189716
1262,0.035717626,0.036169716,0.057161697,0.058371355,0.042300543,0.044010583,0.015816195,0.016317488,0.046548778,0.047200618,0.045975724,0.046357807,0.0372928,0.036088079
1260,0.035186612,0.035636252,0.056327264,0.057528605,0.04173592,0.043386767,0.015637356,0.01618196,0.046323783,0.046986268,0.045788094,0.046149348,0.037170311,0.035967507
1258,0.034710248,0.035175156,0.055608654,0.056793527,0.041237297,0.042845388,0.015484522,0.016068174,0.046126221,0.046780646,0.045635547,0.045975457,0.03703646,0.035871635
1256,0.034291764,0.034752614,0.054993834,0.056155827,0.040779714,0.042364177,0.015349594,0.015948894,0.04596274,0.046598003,0.045527515,0.045845252,0.036924323,0.035814446
1254,0.033911309,0.034335548,0.054439575,0.055573264,0.040336729,0.041916202,0.015224234,0.015820138,0.045840359,0.046467346,0.045467185,0.045767607,0.036863916,0.035795408
1252,0.033545043,0.033923702,0.053911475,0.05501747,0.039914906,0.041499643,0.015122745,0.01570995,0.045787934,0.046427715,0.045474018,0.045770311,0.03688636,0.03582915
1250,0.033172914,0.033526717,0.053388322,0.054481106,0.039524008,0.041111716,0.015051531,0.015634012,0.045825427,0.046480738,0.045552354,0.045862137,0.037000043,0.035929791
1248,0.032805037,0.033161922,0.052879212,0.053983715,0.03916664,0.040749683,0.014998986,0.015581736,0.045929732,0.046581085,0.045668285,0.046006428,0.037174125,0.036081158
1246,0.032478924,0.032856199,0.052416151,0.053550729,0.038849078,0.04042345,0.014957386,0.015539279,0.046036238,0.046669344,0.045766018,0.046138215,0.037347175,0.036233628
1244,0.032213739,0.032618193,0.05201122,0.053173918,0.038574296,0.040139121,0.014928003,0.015499997,0.046068138,0.046693214,0.045791261,0.0461924,0.037446521,0.036323026
1242,0.031985657,0.032417108,0.051640134,0.052811049,0.038325397,0.039879447,0.014895037,0.015446643,0.045960137,0.046596953,0.045687799,0.04610802,0.037401435,0.036284091
1240,0.031758313,0.032208255,0.051270324,0.052422675,0.038071918,0.039614231,0.01482231,0.015352036,0.045675698,0.046327779,0.045402117,0.045835385,0.037164879,0.03606746
1238,0.031528479,0.03198287,0.050899785,0.052007776,0.037804831,0.039333578,0.014696899,0.015217509,0.04522918,0.045878401,0.044927427,0.045370178,0.036746015,0.035671483
1236,0.031317986,0.031766723,0.050550173,0.051595576,0.03754148,0.039048654,0.01454415,0.015078291,0.044669454,0.045291196,0.044315397,0.044755195,0.03620125,0.035141248
1234,0.031131103,0.031571999,0.050225766,0.051208013,0.037289225,0.038762883,0.014388061,0.014955639,0.044025926,0.044607083,0.043621761,0.044033381,0.035580495,0.034524089
1232,0.030959352,0.031391701,0.049915564,0.050855532,0.037041865,0.03848144,0.014238324,0.014840274,0.043300165,0.043848989,0.042873367,0.043232728,0.034904887,0.033850589
1230,0.03080523,0.031224965,0.049611873,0.050540657,0.036799922,0.038225331,0.014107973,0.014717597,0.04250225,0.043043621,0.042083975,0.042385559,0.034186209,0.033148782
1228,0.030668029,0.031072314,0.049300752,0.050243987,0.03656429,0.038001854,0.014003669,0.014580398,0.041665186,0.042221403,0.041269423,0.041527682,0.033438891,0.03244316
1226,0.030523553,0.03091651,0.048958748,0.049930872,0.03631865,0.037780505,0.013898582,0.014420658,0.040824828,0.041397882,0.040442481,0.040679299,0.032675568,0.031738674
1224,0.030352473,0.030743551,0.048591438,0.049595113,0.03605115,0.037534481,0.013760359,0.014245975,0.040024187,0.040597818,0.039631562,0.039865606,0.031926304,0.031044306
1222,0.030171931,0.03057088,0.048250574,0.049272127,0.035784819,0.037284693,0.013608723,0.01409915,0.039338341,0.039895232,0.038911867,0.039155749,0.031264953,0.030418787
1220,0.030006808,0.03042031,0.047976807,0.048987315,0.035555719,0.037065446,0.013502518,0.014023748,0.038853251,0.03938581,0.038382076,0.038642593,0.030782874,0.029954982
1218,0.029847832,0.030275218,0.04774432,0.048718066,0.035368279,0.036867951,0.013463993,0.014009357,0.038599392,0.039107802,0.038092679,0.038371518,0.030522522,0.029701587
1216,0.029677855,0.03010744,0.047504828,0.048439125,0.035206344,0.036666012,0.013462816,0.014010337,0.038533238,0.03902369,0.038021327,0.038316157,0.030458764,0.029629998
1214,0.029515211,0.029930715,0.0472627,0.04817291,0.0350694,0.036471657,0.013472332,0.014009129,0.038585883,0.03907308,0.038110415,0.038414368,0.030539941,0.029680975
1212,0.029390083,0.029785281,0.047062227,0.047958216,0.034962008,0.036316589,0.013495324,0.014022589,0.038701121,0.039205199,0.038293293,0.038595115,0.030714831,0.029807741
1210,0.029296573,0.029678993,0.046916431,0.04779302,0.034863,0.036197991,0.013527349,0.014050682,0.038819675,0.039355565,0.038479977,0.038771741,0.030911032,0.029958004
1208,0.029206147,0.029580483,0.046787061,0.047637875,0.034741513,0.036086208,0.013538859,0.014060984,0.038863775,0.039433872,0.038562758,0.038850794,0.031024361,0.030052098
1206,0.029114522,0.029466439,0.046630691,0.047459994,0.034598188,0.035971357,0.013511116,0.014030036,0.038767427,0.039363035,0.038468967,0.038770021,0.030964318,0.030014919
1204,0.029036922,0.029342006,0.046433006,0.047249965,0.034458548,0.035858353,0.013456685,0.013964649,0.038504857,0.039112528,0.03819011,0.038509741,0.030702704,0.029812825
1202,0.028966202,0.029216906,0.046200114,0.047011827,0.03432918,0.035729076,0.013389744,0.013874732,0.038071714,0.038682532,0.037743704,0.038063252,0.030263593,0.029438632
1200,0.028875265,0.029094792,0.045946817,0.046763901,0.034189792,0.035557583,0.013305542,0.01375755,0.037462925,0.038081316,0.037133303,0.037426659,0.029681056,0.028886538
1198,0.028761064,0.028988514,0.045700215,0.046539846,0.034028107,0.035360297,0.013200024,0.013618589,0.036695596,0.037334118,0.036367337,0.036628806,0.028982996,0.028172551
1196,0.028648798,0.028911936,0.04548821,0.046361401,0.033851972,0.035181165,0.013077012,0.013475745,0.03583387,0.036491278,0.035490713,0.035739053,0.028201271,0.027359016
1194,0.028552555,0.028853563,0.045319328,0.04621844,0.033669169,0.035028273,0.012927472,0.013334721,0.034964728,0.035614354,0.034574644,0.034831899,0.027379504,0.02652876
1192,0.028469618,0.028791945,0.045196366,0.046102845,0.033490626,0.034879103,0.012739622,0.013189509,0.03415889,0.034769863,0.033693801,0.033967958,0.02657468,0.025745121
1190,0.028418632,0.028744454,0.045154006,0.046057353,0.033358335,0.034755614,0.012542284,0.013052107,0.033471684,0.034039297,0.032929289,0.033215204,0.025857596,0.025056736
1188,0.028459456,0.02878286,0.045276492,0.046182765,0.033351058,0.034753372,0.012405489,0.012956186,0.032972903,0.033517212,0.032377371,0.032663108,0.025306249,0.024528404
1186,0.028695549,0.029023303,0.04571827,0.046646707,0.033587533,0.035012616,0.012394022,0.012939935,0.032764782,0.033302198,0.032143197,0.032411909,0.024997834,0.024245616
1184,0.029290078,0.029634141,0.046743418,0.047721285,0.034253223,0.035713226,0.012547869,0.013054111,0.032968542,0.033499612,0.032327789,0.032562761,0.02500514,0.024286531
1182,0.030428157,0.03079971,0.048665264,0.049718812,0.035559823,0.037053018,0.012895712,0.013365845,0.033683257,0.034209525,0.033008765,0.03320706,0.025387055,0.024696182
1180,0.032149365,0.032557235,0.051580326,0.052717324,0.037554016,0.039089867,0.013437577,0.013904073,0.034941856,0.035479094,0.034213417,0.034396714,0.026176388,0.025489432
1178,0.034155754,0.034603128,0.055047398,0.056246339,0.039904307,0.041515026,0.014100715,0.014594457,0.036700939,0.037268892,0.035912124,0.036121561,0.027393152,0.026682082
1176,0.035830937,0.036307855,0.058073913,0.059297657,0.041930077,0.043637475,0.014752198,0.015284951,0.038887769,0.039497618,0.038067343,0.03834368,0.029090216,0.028332519
1174,0.036554633,0.037035691,0.059604194,0.060824326,0.042957549,0.044733578,0.015284431,0.015853349,0.041478053,0.042138015,0.040710872,0.041072983,0.031383678,0.030559675
1172,0.036079322,0.036535458,0.059190495,0.060389683,0.042733382,0.044508322,0.015680645,0.01627973,0.044536277,0.045260882,0.043962854,0.044399909,0.034416852,0.033504128
1170,0.03465142,0.035067983,0.057256668,0.058410245,0.041544871,0.043253434,0.016006407,0.016633368,0.048186011,0.048990304,0.047962978,0.048447577,0.038283873,0.037253715
1168,0.032813211,0.033196977,0.054744209,0.055819225,0.039989607,0.041600813,0.0163692,0.017026488,0.052543129,0.053431323,0.052782862,0.053295906,0.042984005,0.04180035
1166,0.031079331,0.031448859,0.05250076,0.053484387,0.038617817,0.040129184,0.016877548,0.017567596,0.057650276,0.058615689,0.058385018,0.058931214,0.048425592,0.047053119
1164,0.029719627,0.030089264,0.050909379,0.051829588,0.037695735,0.039120253,0.017584092,0.018300629,0.063414323,0.064446851,0.064610561,0.065212186,0.054430251,0.052849485
1162,0.02875282,0.029124502,0.049937687,0.050845015,0.037200411,0.038566425,0.018442842,0.01916905,0.069572076,0.070662377,0.071176056,0.071854774,0.060721748,0.058932175
1160,0.028080496,0.028447403,0.049400837,0.050330179,0.036979172,0.038329646,0.01934607,0.020066214,0.075746905,0.076889261,0.077722337,0.078485661,0.066956708,0.064961251
1158,0.027603875,0.027960939,0.049141338,0.050093174,0.036900536,0.038277267,0.020205178,0.02091861,0.081565691,0.08276065,0.083900065,0.084734553,0.072795414,0.070592572
1156,0.02724569,0.027598353,0.04903893,0.049989797,0.036882885,0.038306754,0.020963998,0.021686466,0.086696103,0.087945859,0.089377325,0.090246491,0.077916205,0.075518626
1154,0.026941209,0.02730685,0.04897952,0.049903326,0.036856985,0.038323029,0.021550731,0.022304852,0.090793504,0.092095554,0.093778339,0.094635776,0.081980737,0.079431407
1152,0.026664854,0.027065583,0.048882988,0.049768032,0.036769677,0.038258608,0.021883383,0.022689394,0.093522645,0.09487756,0.096725133,0.097546378,0.084681997,0.082036506
1150,0.026443471,0.026892358,0.048729048,0.04958487,0.036612882,0.03810584,0.021932447,0.022800049,0.094685374,0.096107866,0.097993357,0.098799039,0.0858611,0.083161023
1148,0.026305953,0.026793992,0.04852114,0.04936937,0.036405856,0.037890396,0.021731242,0.022649156,0.09428372,0.095784802,0.09758324,0.098420207,0.085528965,0.08280942
1146,0.02623702,0.02673226,0.048254837,0.049109714,0.036156703,0.037622846,0.021325079,0.022256575,0.092472566,0.094021925,0.095659878,0.096553925,0.083803482,0.081117154
1144,0.026211836,0.026676817,0.047953291,0.048814426,0.035875448,0.037312053,0.020763352,0.021658564,0.08954418,0.091069159,0.09253238,0.093461138,0.08092828,0.07833535
1142,0.026257747,0.026672454,0.04770952,0.048575972,0.035617101,0.037020492,0.02014277,0.020961617,0.085957333,0.087396082,0.088691275,0.08960084,0.077341371,0.074874077
1140,0.026437646,0.026806586,0.047655607,0.048536909,0.035472767,0.036862083,0.019590482,0.020318254,0.082271451,0.083618367,0.084741399,0.085583353,0.073609014,0.071265453
1138,0.026777688,0.027117721,0.047896025,0.048800514,0.035517982,0.036933674,0.01918044,0.019830028,0.078996196,0.080284579,0.081232227,0.081989533,0.070251399,0.068022012
1136,0.027254178,0.027584184,0.048487714,0.049411833,0.0357975,0.037273896,0.018909608,0.019516137,0.07650242,0.077755914,0.078551453,0.07924279,0.067644353,0.065521225
1134,0.02785628,0.028200249,0.049459841,0.05040632,0.036348544,0.037888642,0.018767364,0.019376926,0.075010984,0.076227993,0.076913754,0.077579145,0.066010749,0.063967952
1132,0.028623146,0.02900987,0.050818955,0.051818586,0.037197387,0.038782676,0.018776064,0.019428301,0.074557184,0.075735071,0.076336467,0.077013875,0.065377885,0.063366863
1130,0.029613894,0.030059681,0.052556518,0.053647249,0.038340819,0.039963326,0.018946836,0.019660458,0.074940535,0.076094261,0.076598424,0.077310476,0.065517722,0.063494677
1128,0.030884673,0.03137872,0.054706272,0.055886457,0.039784465,0.041458684,0.019249319,0.020021931,0.075784458,0.076936319,0.077303784,0.078064706,0.066017008,0.063962448
