,Cr100,Cr100b,Cr10a,Cr10b,Cr20a,Cr20b,Cr40a,Cr40b,Cr60a,Cr60b,Cr80a,Cr80b,Am b,Am,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b
1466,0.031201076,0.031482535,0.053784106,0.054670468,0.037976726,0.039917378,0.014297583,0.014832718,0.042984922,0.043486934,0.042288205,0.042667151,0.03372002,0.032795747,0.093701495,0.09499448,0.062131977,0.064582855,0.069456954,0.071730508,0.051251878,0.05247994,0.04356207,0.044200041,0.040644552,0.041319336
1464,0.031308666,0.03159875,0.054139331,0.055027522,0.038194954,0.040165906,0.014495036,0.01504641,0.044057152,0.044560024,0.043458775,0.04385131,0.034777978,0.033851566,0.09450054,0.095807796,0.062786009,0.065245376,0.070308134,0.07263055,0.052189338,0.053362666,0.044510493,0.045200228,0.041775611,0.042452726
1462,0.031194116,0.031500218,0.054250663,0.055126764,0.038063188,0.040102778,0.014507714,0.015071287,0.044787845,0.045331451,0.044308558,0.044707476,0.035540605,0.034656972,0.095448989,0.096811643,0.06348889,0.06593443,0.071199804,0.073491792,0.052978126,0.054098099,0.045217056,0.045975579,0.042646608,0.043286903
1460,0.030952901,0.031295634,0.054118062,0.05502061,0.037727793,0.039802369,0.014425039,0.014975635,0.045382606,0.045973602,0.044995819,0.045396928,0.036134841,0.035290468,0.096849587,0.098286126,0.064395865,0.066814984,0.072259453,0.074496924,0.053709384,0.054896442,0.045833321,0.046648521,0.043339593,0.043941523
1458,0.030740388,0.031115994,0.053845842,0.054778074,0.037463038,0.039506377,0.014576612,0.015105668,0.046246187,0.046896423,0.045884265,0.04630155,0.036835587,0.035983419,0.098640739,0.100129788,0.065513515,0.067932401,0.073616488,0.075776395,0.054628711,0.055996185,0.046626119,0.047463106,0.04415691,0.044747371
1456,0.030630099,0.031010301,0.053740884,0.054637691,0.037396054,0.039412923,0.014759321,0.015296873,0.046993187,0.04770361,0.046523827,0.046960118,0.037336223,0.036429675,0.100235608,0.101733368,0.066490557,0.068942613,0.074789634,0.076896611,0.055434289,0.056959093,0.047370366,0.048184229,0.0448484,0.045447422
1454,0.030646299,0.03101376,0.053937153,0.054770236,0.037572539,0.039596726,0.014661746,0.015237601,0.04716591,0.047857208,0.046468155,0.04691015,0.037334767,0.036350384,0.100960277,0.102443402,0.066867417,0.069356491,0.075188652,0.077329071,0.05567646,0.057289384,0.047675566,0.048456275,0.044965803,0.045601951
1452,0.03099284,0.03135542,0.054507896,0.055351101,0.038136879,0.040114456,0.014558247,0.015170293,0.04712187,0.047758974,0.046272759,0.046718214,0.037197884,0.036132894,0.101024722,0.102517661,0.066800095,0.069269839,0.075221346,0.077404056,0.055669143,0.057358618,0.047673876,0.048457067,0.044751353,0.045454466
1450,0.031690759,0.03206773,0.055486211,0.056446403,0.03898032,0.040855505,0.014579386,0.015205954,0.047150543,0.047781146,0.046292079,0.046732983,0.037159308,0.036032209,0.101192859,0.102722351,0.066798624,0.069197079,0.075423304,0.077604064,0.055760934,0.057528957,0.047640272,0.048447381,0.044580728,0.045343725
1448,0.032256081,0.032646665,0.056295083,0.05739079,0.039587669,0.041381317,0.014603862,0.015230928,0.047208654,0.047863409,0.046384019,0.046799653,0.037158432,0.036007493,0.101559784,0.103115442,0.06696418,0.069308798,0.075721016,0.077875446,0.055909807,0.057707658,0.047662078,0.048486,0.044558465,0.045344172
1446,0.032256044,0.032639212,0.056321634,0.057470903,0.03957399,0.041335124,0.014544806,0.015177697,0.047185808,0.047869673,0.04640501,0.046787651,0.037154461,0.036020282,0.10171197,0.103276377,0.06708519,0.069409258,0.075883091,0.077996842,0.056015363,0.057763592,0.047713134,0.048546859,0.044643995,0.045418321
1444,0.031851671,0.032219408,0.055751846,0.056885969,0.039120285,0.04086969,0.014422363,0.015074888,0.0470818,0.047822233,0.046407266,0.046774647,0.037202522,0.036103967,0.101598497,0.103181458,0.067109459,0.069404222,0.075904749,0.07798937,0.056090417,0.057745013,0.047778624,0.048623202,0.044790753,0.045541787
1442,0.031542066,0.031900137,0.055286453,0.056398578,0.038700786,0.040439103,0.014354443,0.015038247,0.047053018,0.047917807,0.046576647,0.046954573,0.037405264,0.036338591,0.101531722,0.103155657,0.067155685,0.06940372,0.075880197,0.078013895,0.056190387,0.057754712,0.047895506,0.048742852,0.045048463,0.04577584
1440,0.031485313,0.03182757,0.055206463,0.056286719,0.038492179,0.040248044,0.01437142,0.015090506,0.047217655,0.048232285,0.046937612,0.047334792,0.037767025,0.036715605,0.101480272,0.103134404,0.067141994,0.069385261,0.075655886,0.077966154,0.056210232,0.05771694,0.048050082,0.048873818,0.04542583,0.046133005
1438,0.031202688,0.031513241,0.054825041,0.055830207,0.038087679,0.039887477,0.014332295,0.015070073,0.047494026,0.048574118,0.047289516,0.047696305,0.038155511,0.037096677,0.100912245,0.10253995,0.066750547,0.069048568,0.075032884,0.077534419,0.056008597,0.057515731,0.048130888,0.048917747,0.04577931,0.046478311
1436,0.030319982,0.030600086,0.05351128,0.054412147,0.037176584,0.038996205,0.014194529,0.01491614,0.047792308,0.048794689,0.047533579,0.047931341,0.038500121,0.037418868,0.099541799,0.101087404,0.065911674,0.068267112,0.074139977,0.076682364,0.055672082,0.057225526,0.048133139,0.048902636,0.046036364,0.046741997
1434,0.029314908,0.029584499,0.051882701,0.052714335,0.03625049,0.038033072,0.014144198,0.014824045,0.048188656,0.049014001,0.047830023,0.048207917,0.038882896,0.037775711,0.097766253,0.099225847,0.064937097,0.067305034,0.073310307,0.075751483,0.055422096,0.057040814,0.048191202,0.048969591,0.046282567,0.047011173
1432,0.029066242,0.029345581,0.051313353,0.052163798,0.036146976,0.037865451,0.014290805,0.014932355,0.048727055,0.04937333,0.048266947,0.048635053,0.039282203,0.038154622,0.096147424,0.097554539,0.064082453,0.066407293,0.072692183,0.074987522,0.055306803,0.056994948,0.048301702,0.049100477,0.04651555,0.047280086
1430,0.030212909,0.030520443,0.052917443,0.053874317,0.037482226,0.039183817,0.014643683,0.015274048,0.049434569,0.049970937,0.0488173,0.04919608,0.039585767,0.038449787,0.094954813,0.096338985,0.063401707,0.065650321,0.072224225,0.07438299,0.055237893,0.056974794,0.048375912,0.049195055,0.0466762,0.047476548
1428,0.0328448,0.033196464,0.056875688,0.057976352,0.040370531,0.042151555,0.015272671,0.015924355,0.05040861,0.050918574,0.049534368,0.049935133,0.039823148,0.038688822,0.094171485,0.095549908,0.062890875,0.065072108,0.0718591,0.073908114,0.055202176,0.056930061,0.048438823,0.049276072,0.046827741,0.047652111
1426,0.036280398,0.03668486,0.062061046,0.063295591,0.044093074,0.046011545,0.016130281,0.016819227,0.051574769,0.052136633,0.05042893,0.050847684,0.040102322,0.038973994,0.093780184,0.095177387,0.06261521,0.064739981,0.071695745,0.073661898,0.055277488,0.05694295,0.04856859,0.049423558,0.047067973,0.047900014
1424,0.039296546,0.039745543,0.066538051,0.067871177,0.04730111,0.049329573,0.016905241,0.017625238,0.052593439,0.053274884,0.051297627,0.051718811,0.040425918,0.039309936,0.093880667,0.095325522,0.062645107,0.064707926,0.071776434,0.073723815,0.05545766,0.057056702,0.048765002,0.049631655,0.047392049,0.048216433
1422,0.040607856,0.041066069,0.068396753,0.06975956,0.048608266,0.050663682,0.017189739,0.017924041,0.053096461,0.053926731,0.051827402,0.052237577,0.040699703,0.03960608,0.094457912,0.095957678,0.062898789,0.064913212,0.071989555,0.074009297,0.055644028,0.05723172,0.048961417,0.049830908,0.047716587,0.04852718
1420,0.039735129,0.040156098,0.067004939,0.068302258,0.047571617,0.049584226,0.016902858,0.017638342,0.053062242,0.054011657,0.051934436,0.052338495,0.040894142,0.039822736,0.095265159,0.096798795,0.063215082,0.065236144,0.072276217,0.07438358,0.055846883,0.05748496,0.04916504,0.050041889,0.048028836,0.048829084
1418,0.038052126,0.038421838,0.06447253,0.065660119,0.045762763,0.047734417,0.016495857,0.017227177,0.052930056,0.053918217,0.051890711,0.052305686,0.041049285,0.03997416,0.096044131,0.097593437,0.06354518,0.065633602,0.07268983,0.074801958,0.056154193,0.057861654,0.049446106,0.050340182,0.048345889,0.049147398
1416,0.037847905,0.038201322,0.064206367,0.065351017,0.045673631,0.047653966,0.016514489,0.017241279,0.053183183,0.054118962,0.05201873,0.052454429,0.041138765,0.040022266,0.09673869,0.098310757,0.063920592,0.066083002,0.073229709,0.075267813,0.056526715,0.058300663,0.049762383,0.050669232,0.048561878,0.049388704
1414,0.040395619,0.040788036,0.068155761,0.069385254,0.04862488,0.050667234,0.017160348,0.017889787,0.054009516,0.054858568,0.05246454,0.052918871,0.041099561,0.039926294,0.097512503,0.099125293,0.064377486,0.066568371,0.073856557,0.075808424,0.056869374,0.058712106,0.049998147,0.050903552,0.048575925,0.049451259
1412,0.045814796,0.046290036,0.076694149,0.078109646,0.054711296,0.056901027,0.018427212,0.019178833,0.055462011,0.056257859,0.053280922,0.053743387,0.040951454,0.039733099,0.098566177,0.100225748,0.064950519,0.067151081,0.074529306,0.07645671,0.057152076,0.059056294,0.050138259,0.051028294,0.048450559,0.049375557
1410,0.053587775,0.054167755,0.089243923,0.090897314,0.063406164,0.065871631,0.02023585,0.021035894,0.057505732,0.058301435,0.054440141,0.054901652,0.040759729,0.039510471,0.09992381,0.101619206,0.065622095,0.067871908,0.07521585,0.077214733,0.057396794,0.059341676,0.050232525,0.051100692,0.048288017,0.049243245
1408,0.062611747,0.063305231,0.104192644,0.106116111,0.0735534,0.076414219,0.022367185,0.023237829,0.059874991,0.060709053,0.055768826,0.056231683,0.040548908,0.03927655,0.101459797,0.103168831,0.066351101,0.068693514,0.07593577,0.078066456,0.057655722,0.059608542,0.05030923,0.051160904,0.048127688,0.049083631
1406,0.071440539,0.072254207,0.119202098,0.121418672,0.083562577,0.086871412,0.024459525,0.025411386,0.062113871,0.062998358,0.056988525,0.057461662,0.040294672,0.0390195,0.103029483,0.104728559,0.067118449,0.069549633,0.07668805,0.078964674,0.05794295,0.059864431,0.05036493,0.051211664,0.047968476,0.048893398
1404,0.079031608,0.079965871,0.1323877,0.134889267,0.092230679,0.095954029,0.026224652,0.027252076,0.063894674,0.064814157,0.05791441,0.058404425,0.039988032,0.038751436,0.10451194,0.106192642,0.067881533,0.070363579,0.077384954,0.079815228,0.058198341,0.060071162,0.050376271,0.051233024,0.047801257,0.048670802
1402,0.085329431,0.086367367,0.143368104,0.146114823,0.099431293,0.103489768,0.027683008,0.028762504,0.065263907,0.066193392,0.058611285,0.05912383,0.039684416,0.038520494,0.105827289,0.10751286,0.068579077,0.071082846,0.077968651,0.080552814,0.058381709,0.06023374,0.050336592,0.051225332,0.047633976,0.048437409
1400,0.090847594,0.091958047,0.152787548,0.155749827,0.105681266,0.110011304,0.029004813,0.030102344,0.066404195,0.067335999,0.059217146,0.059760619,0.039425342,0.038324566,0.106933183,0.108669974,0.069175684,0.071694038,0.078488258,0.081174406,0.058520776,0.060403434,0.050250288,0.051192182,0.047463038,0.048204741
1398,0.095668516,0.096824366,0.160799738,0.163986485,0.111042023,0.115617529,0.030128232,0.03121995,0.067231748,0.068191833,0.059666193,0.060245782,0.039159223,0.038069064,0.107809607,0.109626593,0.069658866,0.07219248,0.078989333,0.081672501,0.058642405,0.060573611,0.050108391,0.051101396,0.047254327,0.047954252
1396,0.099050843,0.100239851,0.166335132,0.169729876,0.114715621,0.119526762,0.030813773,0.031909596,0.067530331,0.068553194,0.059841946,0.060448355,0.038914072,0.037786268,0.108451069,0.110325798,0.070059258,0.072619669,0.079459171,0.082051448,0.058788852,0.060715254,0.0500052,0.051018457,0.04710222,0.047785238
1394,0.099998125,0.101219755,0.167838861,0.171348527,0.115663741,0.120652886,0.030876644,0.032003215,0.067230942,0.068303926,0.059742107,0.060358034,0.038819174,0.037646454,0.108927956,0.110811483,0.070460023,0.073046565,0.079907175,0.082378874,0.059009277,0.060888951,0.050086231,0.051093624,0.04713595,0.047820134
1392,0.098133057,0.09937855,0.164659653,0.168158307,0.113496817,0.118521246,0.030295097,0.031460363,0.066432619,0.067506766,0.059438839,0.060052471,0.038940907,0.037746435,0.109294635,0.11115866,0.070861699,0.073430303,0.08031339,0.082676774,0.059287837,0.061153309,0.050352138,0.051354612,0.04734665,0.048039688
1390,0.093871447,0.095111592,0.157480515,0.160864453,0.108653881,0.11354517,0.029180021,0.030366922,0.06532057,0.066359829,0.059038524,0.059636238,0.039286587,0.038093196,0.10944544,0.111286888,0.071139843,0.073633863,0.080579923,0.082859938,0.059567432,0.061475335,0.050718907,0.051717418,0.047700653,0.048407085
1388,0.088090571,0.089291893,0.147812015,0.151027093,0.102110131,0.106749289,0.027740184,0.028919884,0.064136983,0.065128748,0.05867309,0.059233327,0.039864734,0.03867344,0.109163899,0.110977924,0.071150838,0.073554568,0.080594274,0.082809321,0.059811733,0.061777584,0.051150192,0.052122818,0.048227995,0.048960974
1386,0.081978954,0.08312438,0.137654509,0.140691174,0.095232183,0.09958483,0.026299253,0.027446336,0.06314667,0.064095311,0.05847103,0.058981627,0.040646657,0.039435613,0.108329814,0.11010085,0.070854446,0.073203544,0.080333611,0.082488605,0.060018833,0.062007173,0.051637253,0.052561842,0.048939248,0.049716094
1384,0.076540138,0.077629932,0.128639279,0.131512402,0.089163815,0.093258032,0.025097418,0.026198227,0.062451987,0.06336803,0.058428107,0.058904476,0.041496272,0.040238089,0.107081683,0.108799909,0.070338584,0.072673065,0.079862888,0.081963677,0.06015777,0.062138758,0.052108543,0.052995642,0.049702976,0.05053114
1382,0.072052698,0.073088617,0.121180322,0.123913364,0.084187539,0.088061167,0.02415806,0.025213084,0.061980521,0.062874827,0.058458025,0.058934191,0.042279768,0.040964191,0.105653139,0.107323974,0.069699408,0.072023482,0.079244368,0.081312059,0.060180355,0.062165901,0.052473199,0.053358301,0.050362385,0.051235181
1380,0.068317696,0.069292559,0.114946949,0.117561808,0.080043324,0.083729132,0.023403346,0.024424039,0.061662693,0.062541011,0.058525579,0.05903006,0.042973907,0.041616356,0.104132855,0.105768368,0.068948309,0.071253123,0.078485749,0.080555576,0.060067331,0.062089802,0.052711659,0.05361905,0.050891186,0.051794148
1378,0.065103053,0.066005836,0.109575058,0.112087136,0.076466822,0.079996404,0.022782645,0.023780613,0.061495326,0.062356582,0.058654664,0.059202715,0.043622644,0.042252806,0.10249502,0.104107066,0.068065619,0.07035789,0.077616788,0.079709551,0.059863165,0.061945977,0.05287105,0.053803473,0.051360063,0.052278662
1376,0.062264019,0.063092259,0.104830461,0.107236033,0.073309442,0.076706129,0.022289103,0.023266448,0.06147998,0.062332747,0.058886522,0.05948117,0.044277824,0.042918539,0.10077585,0.102376431,0.067114639,0.069402587,0.076764583,0.07885901,0.059689613,0.061819491,0.053030769,0.053987385,0.051866637,0.052789474
1374,0.0597209,0.060491076,0.100598081,0.102877986,0.070488285,0.07376206,0.021875866,0.022827537,0.061542717,0.062409451,0.059201072,0.059823734,0.044947041,0.043596382,0.099150435,0.100746001,0.066251157,0.068518068,0.076058833,0.078116107,0.059640433,0.06176305,0.053249559,0.054230844,0.052449742,0.053375557
1372,0.057449223,0.05819142,0.096851174,0.098998942,0.067987952,0.07114598,0.021500056,0.022428068,0.061616567,0.062505639,0.059546664,0.060155854,0.045611698,0.044248757,0.097766835,0.099350084,0.065583772,0.067801509,0.075500646,0.077509667,0.059692648,0.061746159,0.05354277,0.054536334,0.053072556,0.054013893
1370,0.055422371,0.056155592,0.093525994,0.095556683,0.065789804,0.06883934,0.021155354,0.022072813,0.061671142,0.062571124,0.059864139,0.060423613,0.046232377,0.044844397,0.096565511,0.09812699,0.065042332,0.067198827,0.074964581,0.076946972,0.059725184,0.061688651,0.053844227,0.054826178,0.053641067,0.054609127
1368,0.053531565,0.054246515,0.090421723,0.092351298,0.063750642,0.066683395,0.02079379,0.021711556,0.061642126,0.062555701,0.060064342,0.060574747,0.046743653,0.045339622,0.095376011,0.096921279,0.064443797,0.066538307,0.074298671,0.076287635,0.059604269,0.061517177,0.05401915,0.054975961,0.054047938,0.055036346
1366,0.051622018,0.052294401,0.087281999,0.08910742,0.061669619,0.064466355,0.020392618,0.021311046,0.061529048,0.062479101,0.060142617,0.060642041,0.047153075,0.045748611,0.094057447,0.095594231,0.063668543,0.065700572,0.073450923,0.075460808,0.059315168,0.061238313,0.054022159,0.054963131,0.054302311,0.055292774
1364,0.049663742,0.05028578,0.084048412,0.085761307,0.059507725,0.062163554,0.020024378,0.020940085,0.06143505,0.062439934,0.060219399,0.06075095,0.047553835,0.046149267,0.09258834,0.094101225,0.06277182,0.064741369,0.07254341,0.074547078,0.058999807,0.060950643,0.05396177,0.054905238,0.054538451,0.055518485
1362,0.047868147,0.048462149,0.081063734,0.082685228,0.057508108,0.060055004,0.019754125,0.020666914,0.061415285,0.062465887,0.060363169,0.060932523,0.047976054,0.046556304,0.091153358,0.092607668,0.061955354,0.063879085,0.07177375,0.073729839,0.05879938,0.060732841,0.053970029,0.054914175,0.0548449,0.055813934
1360,0.046400979,0.046998193,0.078621315,0.080206019,0.05587695,0.058366686,0.019540288,0.02044627,0.061403871,0.062453606,0.060495629,0.061068089,0.048339634,0.046894473,0.089990483,0.091365331,0.061373931,0.063290022,0.071242434,0.073128628,0.05871382,0.060585857,0.054071237,0.054992628,0.055162982,0.056126942
1358,0.045176253,0.045788881,0.076586593,0.078185832,0.054537993,0.056992473,0.019329998,0.020218451,0.061358123,0.062355448,0.060573191,0.061114158,0.048609625,0.047146979,0.089160783,0.090469914,0.06100795,0.062948478,0.070917335,0.072732192,0.058679541,0.060501609,0.054217162,0.055101211,0.055424672,0.056391297
1356,0.044091155,0.04470793,0.074796943,0.076427519,0.053373457,0.055781505,0.019131467,0.019998099,0.061320937,0.062249874,0.060652224,0.061152061,0.048837086,0.047375502,0.088572455,0.089850371,0.06075584,0.0627286,0.070709251,0.072467422,0.058661129,0.060473545,0.054369465,0.055222104,0.055648622,0.056624083
1354,0.043140464,0.043741683,0.07326693,0.074920979,0.052361892,0.054708945,0.018940149,0.019794847,0.061304573,0.062187343,0.0607437,0.061212521,0.049043433,0.04759436,0.088134112,0.089412607,0.060558552,0.062547896,0.070553423,0.072273501,0.058645879,0.060474084,0.054499795,0.055333594,0.055850039,0.056834912
1352,0.04236811,0.042938846,0.072060794,0.073724306,0.051542654,0.05382335,0.018764987,0.019620989,0.061312276,0.062190344,0.060839485,0.061294718,0.049242118,0.047799699,0.087814007,0.089111447,0.060423524,0.062406407,0.070443234,0.072141053,0.058659728,0.060495749,0.054618742,0.05543891,0.056045578,0.057032703
1350,0.041805081,0.042341951,0.071211101,0.072860702,0.050957306,0.053179215,0.018658746,0.019515474,0.061406524,0.06231273,0.060991975,0.061448942,0.049500683,0.048044513,0.0876003,0.088921673,0.060370816,0.062340476,0.070395223,0.072091319,0.05875091,0.060569765,0.054790834,0.055594589,0.056297306,0.057279152
1348,0.041377298,0.041892349,0.070618798,0.072222515,0.050536998,0.052718862,0.018625111,0.019465914,0.061624476,0.062565477,0.061233789,0.061704863,0.049863503,0.048369263,0.08748006,0.08882356,0.060380396,0.062343797,0.070399053,0.072119574,0.058913924,0.060718156,0.055046014,0.055836842,0.056630658,0.057611468
1346,0.040927694,0.041442757,0.070052683,0.071584915,0.050112656,0.052279507,0.018620582,0.019428822,0.061941185,0.062904876,0.061545635,0.06204386,0.05030623,0.048759134,0.087436091,0.088802487,0.060408648,0.062363732,0.070432548,0.072190505,0.059097177,0.060938981,0.055349383,0.056151874,0.057008824,0.0580012
1344,0.0402928,0.040824794,0.069215981,0.070674471,0.049496133,0.05166301,0.018605355,0.019376346,0.062301434,0.063275786,0.061896852,0.062433443,0.050774812,0.049179281,0.087428955,0.088826106,0.060419805,0.062339512,0.070492529,0.072266644,0.059269862,0.061229841,0.055651102,0.056509173,0.057384577,0.058394121
1342,0.039428017,0.0399782,0.067954481,0.069361354,0.048623396,0.050776655,0.018585188,0.019325876,0.062673975,0.063659523,0.062297077,0.06287077,0.051242798,0.049623213,0.087374898,0.088805559,0.060385193,0.062232812,0.07057869,0.072320447,0.059458506,0.061579898,0.055937735,0.056889872,0.057758311,0.058778115
1340,0.038580417,0.039135958,0.066612764,0.067988991,0.04774585,0.049859957,0.018612668,0.019341187,0.06304518,0.064056299,0.062758096,0.063345471,0.051697053,0.050086447,0.087173709,0.088616587,0.060285765,0.062062463,0.070649317,0.072330087,0.05969166,0.061909636,0.056217339,0.057259278,0.058159962,0.05917917
1338,0.038092585,0.038639449,0.065795719,0.067143154,0.047220044,0.0492985,0.018654182,0.019394633,0.06328449,0.064329827,0.063116769,0.06368403,0.052028481,0.05044618,0.086811531,0.088226319,0.060128575,0.061893796,0.070614779,0.072259942,0.059882048,0.062052905,0.056426458,0.057501781,0.05850429,0.059518105
1336,0.037933209,0.038467808,0.065520092,0.066839895,0.047013181,0.049083152,0.018605844,0.019370529,0.063216164,0.064276273,0.063138844,0.063672273,0.0521037,0.0505432,0.086396397,0.087755262,0.05996015,0.06178212,0.070448629,0.072099305,0.059903401,0.061928596,0.056470282,0.057514263,0.058623599,0.059634851
1334,0.037712258,0.03823723,0.065131227,0.066440305,0.046714182,0.048777396,0.018439859,0.019217488,0.062805672,0.063847046,0.062775711,0.063289914,0.05191145,0.050358333,0.086060993,0.087368341,0.059830367,0.061726978,0.070224442,0.071889886,0.05974256,0.061628869,0.056328198,0.057310692,0.05844802,0.059462338
1332,0.037131079,0.037646039,0.064109343,0.065424177,0.046005401,0.048028792,0.018188851,0.018954797,0.062112741,0.063112926,0.062104186,0.062619398,0.051491503,0.049948948,0.085879213,0.087156738,0.059750523,0.06169205,0.070006858,0.071673564,0.059454909,0.061257005,0.056021824,0.056939454,0.058002865,0.059024936
1330,0.036193185,0.036695667,0.062489058,0.063804982,0.044896614,0.046849975,0.017871786,0.018609448,0.06118729,0.06213474,0.061179788,0.06170281,0.050843572,0.049333835,0.08586151,0.087123077,0.059708446,0.061658937,0.069804958,0.071469556,0.059074692,0.060824561,0.055559927,0.056411807,0.057325923,0.058355957
1328,0.035043561,0.035531505,0.060570538,0.061864009,0.043557172,0.045436003,0.017471974,0.018183039,0.060065177,0.060951321,0.060037866,0.060563635,0.049974285,0.048516639,0.085983412,0.087232032,0.05969276,0.061634192,0.069611118,0.071293462,0.058614015,0.060318053,0.054951139,0.055741846,0.05646395,0.057492852
1326,0.033803621,0.034272531,0.058581146,0.059829559,0.042135914,0.043948939,0.017007933,0.017704141,0.05885419,0.059674204,0.058799626,0.059319841,0.04899979,0.04758829,0.086219348,0.087463312,0.059711736,0.061642957,0.069456186,0.07118211,0.058125387,0.059802855,0.054268129,0.055025719,0.055528566,0.056543645
1324,0.03256389,0.033006796,0.056642726,0.057840513,0.040744009,0.042495346,0.016562256,0.017252907,0.057727175,0.058485494,0.057657022,0.058163343,0.048103245,0.046707415,0.086564389,0.08782644,0.059796088,0.061721671,0.069412225,0.071182485,0.057709078,0.059406199,0.053637066,0.054410442,0.054660811,0.055663328
1322,0.031473234,0.03188716,0.054964549,0.056119201,0.039541716,0.041237071,0.016218922,0.01690999,0.056816975,0.05753233,0.056743066,0.057229571,0.047389615,0.045979539,0.087021723,0.088330253,0.059973663,0.061897025,0.069530647,0.071309705,0.057442033,0.059200745,0.05314638,0.053977879,0.053939226,0.054947869
1320,0.030841866,0.031235213,0.054053569,0.055174899,0.038855874,0.040520311,0.016028117,0.01672682,0.056188447,0.056890607,0.056087988,0.056557612,0.04683484,0.045407806,0.087568587,0.088941751,0.060236621,0.062159332,0.069788023,0.07152888,0.057321501,0.059147097,0.052795613,0.053696449,0.053360887,0.054388433
1318,0.031324743,0.031720844,0.054963799,0.05607384,0.039398384,0.04108276,0.016112235,0.016826451,0.055976253,0.05669363,0.055750668,0.056216266,0.046384906,0.044965687,0.088146613,0.089580783,0.060539465,0.062465855,0.070105202,0.071790547,0.057294033,0.059158258,0.052546847,0.053496048,0.05291355,0.053945904
1316,0.034006748,0.034442362,0.059340284,0.060500227,0.042358484,0.044143459,0.016747614,0.017485399,0.056462967,0.057213715,0.055905457,0.056379314,0.046038495,0.044651019,0.088680906,0.090150249,0.060826397,0.062768798,0.070403893,0.072061051,0.057306477,0.059176181,0.052385021,0.053345426,0.052607927,0.05361761
1314,0.039849332,0.040365574,0.068527467,0.069845001,0.048764142,0.050761415,0.018158402,0.018933465,0.057827592,0.058626528,0.05665345,0.057140143,0.045778797,0.044422535,0.08910721,0.090577223,0.061045975,0.063015379,0.070620995,0.072293733,0.057297645,0.059157794,0.052278187,0.053214538,0.052398426,0.053374969
1312,0.048622322,0.049247944,0.081970665,0.083556267,0.058303202,0.060630577,0.0202392,0.021074119,0.059853546,0.06071862,0.057841781,0.058342098,0.045555478,0.044213885,0.089389768,0.090835791,0.061173138,0.063168562,0.070722548,0.0724372,0.057225555,0.059072008,0.052175435,0.053068342,0.052206206,0.053161395
1310,0.058255714,0.058993461,0.096322978,0.098219186,0.068655527,0.071374062,0.02245909,0.023373055,0.061895068,0.062832039,0.059069351,0.059581921,0.045339814,0.044004574,0.089529281,0.090944042,0.061222401,0.063235057,0.070719754,0.072480088,0.057104843,0.058927802,0.052054443,0.052906874,0.052005187,0.052952411
1308,0.065583962,0.066410427,0.106699394,0.108842402,0.076359516,0.07941228,0.024069296,0.025058467,0.063161315,0.064145606,0.059845948,0.060360039,0.045123664,0.043801879,0.089543138,0.09092752,0.06121344,0.063239169,0.070636913,0.072438314,0.056967033,0.058750619,0.051912943,0.052743578,0.051805564,0.05274711
1306,0.068264667,0.069140579,0.109719691,0.111970005,0.078925525,0.082146259,0.02452638,0.025559123,0.06314958,0.064136361,0.059822619,0.060317409,0.044873727,0.043573224,0.089436383,0.090788812,0.061134207,0.063176723,0.070469013,0.072303961,0.056794365,0.058532667,0.051721921,0.052548913,0.051577018,0.05251179
1304,0.066316591,0.067198618,0.105777313,0.107994899,0.076474008,0.079672675,0.023855859,0.024888893,0.061956898,0.062910671,0.059007357,0.059469405,0.044556825,0.043273953,0.0892066,0.090525902,0.060962456,0.063023529,0.070202117,0.072054705,0.056544821,0.058250546,0.051443951,0.052275228,0.051269457,0.052201193
1302,0.061763852,0.062616961,0.098182944,0.100283953,0.071276189,0.074322519,0.022601097,0.023598593,0.060177821,0.061084317,0.057759312,0.05820021,0.044197804,0.042922856,0.088877292,0.090171866,0.060713666,0.062784262,0.069864567,0.071711511,0.056228362,0.05792058,0.05109222,0.051929609,0.050892318,0.051824384
1300,0.056817975,0.057628481,0.090260456,0.092224429,0.065745664,0.068585332,0.021352721,0.022292313,0.058419685,0.059275755,0.056486996,0.056936226,0.043846269,0.042574674,0.088506544,0.089792242,0.060438114,0.062502194,0.069517311,0.071339482,0.055900264,0.057585416,0.050717834,0.051562893,0.050496052,0.051425234
1298,0.05259398,0.05337255,0.083589247,0.0854339,0.061073297,0.063700789,0.020359333,0.021230246,0.05692763,0.057738213,0.055363786,0.055841413,0.043495801,0.042230005,0.088157087,0.089443566,0.060178081,0.062223593,0.069199913,0.070989985,0.055583776,0.05725615,0.050344015,0.051194661,0.050086038,0.051006444
1296,0.049232299,0.049996064,0.078336904,0.080084468,0.057391332,0.059827007,0.019582404,0.020386854,0.055658742,0.056445699,0.054364505,0.054861123,0.043103934,0.041848532,0.087869902,0.089152232,0.05995582,0.061979362,0.068920481,0.070681513,0.055258695,0.05691923,0.049965168,0.050811738,0.049633402,0.0505417
1294,0.046553652,0.047299627,0.07420565,0.075862436,0.054484858,0.056763485,0.018943796,0.019697258,0.054539931,0.055334246,0.053450319,0.053932426,0.042667114,0.041425321,0.087665019,0.088930228,0.059788573,0.061788692,0.068685847,0.070427041,0.054918786,0.056586095,0.049589757,0.050421671,0.049147134,0.05004024
