,Whey_a,Whey_b,W10a,W10b,W20a,W20b,W40a,W40b,W60a,W60b,W80a,W80b,Amb,Ama
1198,0.079886226,0.081053782,0.053792474,0.055550436,0.05979744,0.061227992,0.04455629,0.04579901,0.037898654,0.038379362,0.03499384,0.035582642,0.028982996,0.028172551
1196,0.079047353,0.080207971,0.053241344,0.054982612,0.059065065,0.060494305,0.043831486,0.045054613,0.037136493,0.037612616,0.034159659,0.03472411,0.028201271,0.027359016
1194,0.078328655,0.079461546,0.052754875,0.054457262,0.058391591,0.059816585,0.043112199,0.04432613,0.036351854,0.036814269,0.033278344,0.033841901,0.027379504,0.02652876
1192,0.077733428,0.078834787,0.052333884,0.053982065,0.057793985,0.059204768,0.04244517,0.043657691,0.035594334,0.036042251,0.032408012,0.032989119,0.02657468,0.025745121
1190,0.077249801,0.078330362,0.051978432,0.053578297,0.057292308,0.05867884,0.041874194,0.043088151,0.034924066,0.03536069,0.031629505,0.032230532,0.025857596,0.025056736
1188,0.076877127,0.077948225,0.0517057,0.053280767,0.056922796,0.058281952,0.041451408,0.042659951,0.034414529,0.034848578,0.031045278,0.031651432,0.025306249,0.024528404
1186,0.076654538,0.077723311,0.051559877,0.053133115,0.056738584,0.058074469,0.041242547,0.042428529,0.034146824,0.03459458,0.030753071,0.03134735,0.024997834,0.024245616
1184,0.076645655,0.07772135,0.05159658,0.053177576,0.05679299,0.058113758,0.041312971,0.042459521,0.034195561,0.03466803,0.03082003,0.03140095,0.02500514,0.024286531
1182,0.076898638,0.077990585,0.051853039,0.053441983,0.057122203,0.058440273,0.04170395,0.04281144,0.034608941,0.035097579,0.031283269,0.031864028,0.025387055,0.024696182
1180,0.077430931,0.078535351,0.052334126,0.053933294,0.057744172,0.059076485,0.042425456,0.043518926,0.035399718,0.035888082,0.032169283,0.032761793,0.026176388,0.025489432
1178,0.078234383,0.079334687,0.053024432,0.054644539,0.058668894,0.060029327,0.04347942,0.044597343,0.036568466,0.037060303,0.033514137,0.034122362,0.027393152,0.026682082
1176,0.079264895,0.080354699,0.053906044,0.05556719,0.059902268,0.061292504,0.044894327,0.046069098,0.038149054,0.038672915,0.035382987,0.036012556,0.029090216,0.028332519
1174,0.08042951,0.081527948,0.05496282,0.056691704,0.061437443,0.062853321,0.046732355,0.047981933,0.040228546,0.040809403,0.037881571,0.038547445,0.031383678,0.030559675
1172,0.081612941,0.082746605,0.056173497,0.057991249,0.063244665,0.064695693,0.049053203,0.050390763,0.042908567,0.043544201,0.041131007,0.041852848,0.034416852,0.033504128
1170,0.08273435,0.083908241,0.0575094,0.059414038,0.065277868,0.066793889,0.051869798,0.053317672,0.046243403,0.04691468,0.045206983,0.046005041,0.038283873,0.037253715
1168,0.083780648,0.084976513,0.058942973,0.060908844,0.067499832,0.069111434,0.055143725,0.056732291,0.05021361,0.050911665,0.050095128,0.050994159,0.042984005,0.04180035
1166,0.084787829,0.085987208,0.060454558,0.062458417,0.069895406,0.071610878,0.058812188,0.06056166,0.054737335,0.055476599,0.055696158,0.056724011,0.048425592,0.047053119
1164,0.08578804,0.086986635,0.062020329,0.064065155,0.072436779,0.07424476,0.062787364,0.064690683,0.059669464,0.060480465,0.061837389,0.063011109,0.054430251,0.052849485
1162,0.086763683,0.087966259,0.06358931,0.065692973,0.075028476,0.076919236,0.066916022,0.068944248,0.064784974,0.065698031,0.06825479,0.069570973,0.060721748,0.058932175
1160,0.087643338,0.088856463,0.065077674,0.067242733,0.077509512,0.07948358,0.070970913,0.07309916,0.069806434,0.070834313,0.074603196,0.07604677,0.066956708,0.064961251
1158,0.088340452,0.089570431,0.066385773,0.068594501,0.079719044,0.08177354,0.074705841,0.076931728,0.074469027,0.075598134,0.080527525,0.082084878,0.072795414,0.070592572
1156,0.088796322,0.090043644,0.067414567,0.069653003,0.081536366,0.083650774,0.077899703,0.080231145,0.078529227,0.079729565,0.085704655,0.087361952,0.077916205,0.075518626
1154,0.088992347,0.090246913,0.068080174,0.070350137,0.082859974,0.08500066,0.080351676,0.082777352,0.081724222,0.082968332,0.089817391,0.091551021,0.081980737,0.079431407
1152,0.088939161,0.090189323,0.068342232,0.070644103,0.083600199,0.085736716,0.081895441,0.084375205,0.083806801,0.085074584,0.092571947,0.094350098,0.084681997,0.082036506
1150,0.088662921,0.089908911,0.068220475,0.070537353,0.083716079,0.085830961,0.082450394,0.084937924,0.084648869,0.085918558,0.093791528,0.095584556,0.0858611,0.083161023
1148,0.088195564,0.089443724,0.067767704,0.070073278,0.083232548,0.085318942,0.082033878,0.084503648,0.084266259,0.085516255,0.093460845,0.095245305,0.085528965,0.08280942
1146,0.087575317,0.088819072,0.067035778,0.069307569,0.082222602,0.08427631,0.080733807,0.083182941,0.082764213,0.083988783,0.091695835,0.093452136,0.083803482,0.081117154
1144,0.086867243,0.088088087,0.066092359,0.068311079,0.080817216,0.082830667,0.078726719,0.081157214,0.080348901,0.081559612,0.088757695,0.090470739,0.08092828,0.07833535
1142,0.086181794,0.087375185,0.065056739,0.067206875,0.079232926,0.081195558,0.07631823,0.078722556,0.077387397,0.078592763,0.085098568,0.086758307,0.077341371,0.074874077
1140,0.085650655,0.086839875,0.064082838,0.066166477,0.077729809,0.079637394,0.073893861,0.076254204,0.074354168,0.075549687,0.08129548,0.082889926,0.073609014,0.071265453
1138,0.085365734,0.086579568,0.063298821,0.065340693,0.076507796,0.078375871,0.071793063,0.074091391,0.071674547,0.072859717,0.077886995,0.079397135,0.070251399,0.068022012
1136,0.085343833,0.086585638,0.062774528,0.064799571,0.075657551,0.07752379,0.070232083,0.072466372,0.069633755,0.070823939,0.075264448,0.076673797,0.067644353,0.065521225
1134,0.085554594,0.086801384,0.062531479,0.0645408,0.075204695,0.077109011,0.069311699,0.071505729,0.068386345,0.069593342,0.073644028,0.074957039,0.066010749,0.063967952
1132,0.085966075,0.087194862,0.062551596,0.064531366,0.075152257,0.077106545,0.069029591,0.071220861,0.067950687,0.06915862,0.073032255,0.074282758,0.065377885,0.063366863
1130,0.086548992,0.087756263,0.06277712,0.06472768,0.075454487,0.077432362,0.06926321,0.07147501,0.068163963,0.069337521,0.073192539,0.074434517,0.065517722,0.063494677
1128,0.087256559,0.088455035,0.063133563,0.065078675,0.075988424,0.077951786,0.069786398,0.072014451,0.068711245,0.069824902,0.073721703,0.075006958,0.066017008,0.063962448
1126,0.088033796,0.089242482,0.063567097,0.065537097,0.076600657,0.078541891,0.070359464,0.072587767,0.069273588,0.07032369,0.074243659,0.075597127,0.066487942,0.064394432
1124,0.088843458,0.090087359,0.064042023,0.066060412,0.077182345,0.079138038,0.070822715,0.073043853,0.069663967,0.07065957,0.074557312,0.075967873,0.066727345,0.064587663
1122,0.08965698,0.090969043,0.064506775,0.066592863,0.077688217,0.079706896,0.071124599,0.073336824,0.069846093,0.070802774,0.074638795,0.076077966,0.066714633,0.064536355
1120,0.090430962,0.091837929,0.064905024,0.06707175,0.078116222,0.080212463,0.07130851,0.073504197,0.06989411,0.070833737,0.07458501,0.076037936,0.066554015,0.064369483
1118,0.091129271,0.092623003,0.065240161,0.067479393,0.078509217,0.080653715,0.071501041,0.073675023,0.069973559,0.070913521,0.07459557,0.07606859,0.066460689,0.064300376
1116,0.091764496,0.093289323,0.065591165,0.067870309,0.078954538,0.081108754,0.071871623,0.074040614,0.070299483,0.071240037,0.074932077,0.076429977,0.06671423,0.064574366
1114,0.092381191,0.093865186,0.066029607,0.068312227,0.079530658,0.081682018,0.07254094,0.074743244,0.071024305,0.071959448,0.075785376,0.077295801,0.067513561,0.065364595
1112,0.092994339,0.094405841,0.066550059,0.068822547,0.080253183,0.082413045,0.073519564,0.075788367,0.072157979,0.073097895,0.077169688,0.078680235,0.068869015,0.066692133
1110,0.0935795,0.094952746,0.067098694,0.069376071,0.081078042,0.083250775,0.074710991,0.077052586,0.073572461,0.074540179,0.078914692,0.080434511,0.07060197,0.068404514
1108,0.094126675,0.09552605,0.06763365,0.069942982,0.08193265,0.084095579,0.075943132,0.078337773,0.075039189,0.076043702,0.080715498,0.082263331,0.072396615,0.070193029
1106,0.094672316,0.096133469,0.068132924,0.070492594,0.082729378,0.084847345,0.077008244,0.079424071,0.076275894,0.077304858,0.082206653,0.083782261,0.073873135,0.071661392
1104,0.095268666,0.096778577,0.068576529,0.070982909,0.083383862,0.085442938,0.077739283,0.080151842,0.077051731,0.078096645,0.08309781,0.084682242,0.074731921,0.07248947
1102,0.095952277,0.097477525,0.068974091,0.071403836,0.083881838,0.085910106,0.078126533,0.080539031,0.077353266,0.078425732,0.083370207,0.084956597,0.074956949,0.072654843
1100,0.096739066,0.098259838,0.069384359,0.071810126,0.084317217,0.086371241,0.078351027,0.080798505,0.077430967,0.078544413,0.083333746,0.084943268,0.074861213,0.072483833
1098,0.097621222,0.099140214,0.069883447,0.072293312,0.084854877,0.086984554,0.078710847,0.081232332,0.077684274,0.078831099,0.083496183,0.085157755,0.074940056,0.07249517
1096,0.098564218,0.100101774,0.070532749,0.072936726,0.085669636,0.087894946,0.079525527,0.082127824,0.078517923,0.079677515,0.084386068,0.08610808,0.075702179,0.073207757
1094,0.099527542,0.101116439,0.071368824,0.073779529,0.086885075,0.08919906,0.081027614,0.083688161,0.080209866,0.081378798,0.086376754,0.08813949,0.077516132,0.074974807
1092,0.100528637,0.10219647,0.072434807,0.074853539,0.088565772,0.090957864,0.083320784,0.086019732,0.082878745,0.084084004,0.089630765,0.091403602,0.080561702,0.077949773
1090,0.101654247,0.103394805,0.073758502,0.076185075,0.09069963,0.093167497,0.086358357,0.089095229,0.08647254,0.087757062,0.094078237,0.095847459,0.084793183,0.082075856
1088,0.102996942,0.104763689,0.075323333,0.077777895,0.093213029,0.095755161,0.089995814,0.092773934,0.09083386,0.092227794,0.099488789,0.101281065,0.089995568,0.087146794
1086,0.104578975,0.106321271,0.077080374,0.079603013,0.096014245,0.098625461,0.094065989,0.096882893,0.095781067,0.097279123,0.105579676,0.107460493,0.095890323,0.092896046
1084,0.106326278,0.10803335,0.078962037,0.081585057,0.098989298,0.101675087,0.098367951,0.101233094,0.101071489,0.102635222,0.112015912,0.114054735,0.102143611,0.098994259
1082,0.108084238,0.109789276,0.080835768,0.083562084,0.101914927,0.104701554,0.102544778,0.105491724,0.106228866,0.10782076,0.118243153,0.120471557,0.108213827,0.104899631
1080,0.109662285,0.111409691,0.082463781,0.085278199,0.104409959,0.107318498,0.106002064,0.109062957,0.110447931,0.112068363,0.123344041,0.125742311,0.113211056,0.109726877
1078,0.110909207,0.112726049,0.08357251,0.086464147,0.106035482,0.109036183,0.10800933,0.111175136,0.112758265,0.114436028,0.126145618,0.128658418,0.11597811,0.112346749
1076,0.111776757,0.113667116,0.083991796,0.086947797,0.106479799,0.109484082,0.107969972,0.111181898,0.112399564,0.114134631,0.125633173,0.128185586,0.115467927,0.111779139
1074,0.112306012,0.114252225,0.083732287,0.086709306,0.105700627,0.108614615,0.105757245,0.108935643,0.109248151,0.110977426,0.121556052,0.12406071,0.111362443,0.10777795
1072,0.112555741,0.114519955,0.082968064,0.085893663,0.103990107,0.106776724,0.101952924,0.105037054,0.104094722,0.105735475,0.114891966,0.117262856,0.104602851,0.101280868
1070,0.112561723,0.114501479,0.081981256,0.084806059,0.10193515,0.10461897,0.097744628,0.100720126,0.098489411,0.100015693,0.107663378,0.109837429,0.097241297,0.094233927
1068,0.112363178,0.114255669,0.081092096,0.083838431,0.100219701,0.10284181,0.09442658,0.097328742,0.09409767,0.095562754,0.102033304,0.103987551,0.091496083,0.088727711
1066,0.112039945,0.113884417,0.080561971,0.083308907,0.099339154,0.101926114,0.092842728,0.095730738,0.091994449,0.093483173,0.099347264,0.101113718,0.088742859,0.086081189
1064,0.111702403,0.113494138,0.080505873,0.083324806,0.099430357,0.102007632,0.093170926,0.096088952,0.09239401,0.093962229,0.099812916,0.101489162,0.089195728,0.086521906
1062,0.111444944,0.113161493,0.080886768,0.083795475,0.100342417,0.10295545,0.095107913,0.098067636,0.094892153,0.096544817,0.10287093,0.104595761,0.092297869,0.0895155
1060,0.111313347,0.112943438,0.081600212,0.084571156,0.101848534,0.104547043,0.09820178,0.101200304,0.098900772,0.100610242,0.107785761,0.109666856,0.097298078,0.094322122
1058,0.111308967,0.112889542,0.082561039,0.085555836,0.103788069,0.106586545,0.102066543,0.105112979,0.103929759,0.105664015,0.113984292,0.116036726,0.103570064,0.100348512
1056,0.11140929,0.113013589,0.083714264,0.086706515,0.106056721,0.108919448,0.106422475,0.109543761,0.109633815,0.111374676,0.12106739,0.123236046,0.11065852,0.107196
1054,0.111576877,0.113256077,0.084983761,0.087965489,0.108521633,0.111392627,0.111031666,0.114260455,0.115712603,0.117465135,0.128670839,0.13091761,0.118202449,0.114528177
1052,0.111751201,0.113497021,0.086228944,0.089208965,0.110957914,0.113808605,0.115590702,0.118950304,0.121752315,0.12354964,0.136299737,0.138653389,0.125769856,0.121880451
1050,0.11185202,0.11362688,0.087277485,0.090269005,0.113080124,0.115933841,0.119701493,0.123188958,0.127187203,0.129078625,0.143284727,0.145801893,0.132741583,0.128603525
1048,0.111820403,0.113612371,0.088030776,0.09103342,0.114690455,0.117602168,0.123039885,0.126617508,0.131557686,0.133571273,0.149042462,0.151747294,0.13852134,0.134133147
1046,0.111662536,0.113488898,0.088527586,0.091526902,0.115802994,0.118810991,0.125558698,0.12917753,0.13481874,0.136927217,0.153429953,0.156311271,0.142919936,0.138339279
1044,0.111430783,0.113294938,0.088876008,0.091862156,0.116578394,0.11966984,0.127437744,0.131081853,0.13725895,0.139393988,0.156722502,0.159759176,0.146176382,0.141480647
1042,0.111158581,0.113031903,0.089146679,0.092124635,0.117166191,0.120285851,0.128887549,0.132588956,0.139184532,0.141294704,0.159301999,0.162459778,0.148649255,0.143897789
1040,0.110827148,0.112681843,0.08935873,0.092338261,0.117663747,0.120755695,0.130112363,0.133918084,0.140851112,0.142941751,0.161537598,0.164760873,0.150706302,0.145934474
1038,0.110395095,0.112237095,0.089540984,0.092527825,0.118185987,0.12122648,0.131404249,0.135335246,0.14262767,0.144736703,0.163901297,0.167139097,0.15286426,0.148077404
1036,0.109843657,0.111695689,0.089756149,0.092758542,0.118878984,0.121870683,0.133112872,0.137158151,0.144990979,0.147132783,0.166960844,0.170197388,0.155760898,0.150923482
1034,0.109181821,0.111038946,0.09005345,0.093085747,0.119833477,0.122780596,0.135472096,0.139607096,0.148270673,0.150425584,0.171150964,0.174400127,0.159864197,0.154918324
1032,0.108420362,0.110241859,0.090431143,0.093499518,0.121035153,0.123941635,0.138512605,0.142709122,0.152498927,0.154662456,0.176607765,0.179898287,0.165296566,0.160202559
1030,0.107557569,0.109313327,0.090861652,0.093952926,0.122421404,0.125310435,0.142136191,0.146365628,0.157535073,0.15975404,0.183223444,0.18661557,0.171953139,0.16669671
1028,0.106583707,0.10829964,0.091323896,0.094418883,0.123931219,0.126846426,0.146178448,0.150429822,0.163197335,0.165541028,0.190743144,0.194340912,0.179623989,0.17418091
1026,0.1054838,0.107225783,0.091786625,0.094877954,0.125464967,0.128444166,0.15038351,0.154683005,0.16920669,0.171714984,0.198773434,0.202675122,0.187931117,0.182247802
1024,0.104238527,0.106042768,0.092181724,0.095266608,0.126852614,0.129911006,0.154431059,0.158832159,0.175147738,0.177822317,0.206831188,0.211050719,0.196318889,0.190339879
1022,0.102840503,0.104662165,0.09242226,0.095482474,0.127924923,0.131064112,0.158061092,0.162609755,0.180623115,0.183450701,0.214484865,0.218940127,0.204259348,0.197958492
1020,0.101314674,0.103053157,0.092442952,0.095447795,0.128602099,0.131814022,0.16112897,0.165838161,0.185393656,0.188349595,0.221403216,0.225986988,0.211404649,0.204781643
1018,0.099710327,0.101290691,0.092215471,0.09515054,0.128889593,0.132138774,0.163540183,0.168386551,0.189324382,0.192356716,0.227287926,0.231932965,0.217511681,0.210580326
1016,0.098062444,0.099491051,0.09174085,0.094629533,0.128818195,0.132039795,0.16523274,0.170158816,0.192313972,0.195355672,0.23192372,0.236602422,0.222395453,0.21519317
1014,0.096366445,0.097707487,0.091046251,0.093941853,0.128418746,0.131562479,0.166256274,0.171177898,0.194370913,0.197383748,0.235349537,0.240047646,0.226062635,0.21866025
1012,0.094603292,0.095913861,0.090188907,0.093144593,0.127739718,0.130817131,0.166786814,0.171621539,0.195684262,0.198681256,0.237860087,0.242576738,0.228768112,0.2212536
1010,0.092796426,0.094099071,0.089260231,0.092294282,0.126874409,0.129948153,0.167036988,0.171747959,0.196556699,0.199576877,0.239818362,0.244574855,0.230870348,0.22332158
1008,0.091042095,0.092352005,0.088380091,0.091455956,0.125977893,0.129101216,0.167204846,0.171825307,0.197309671,0.200380506,0.241565132,0.246386275,0.23272342,0.225188824
1006,0.089479183,0.090824347,0.087660739,0.090705767,0.125235792,0.128409252,0.16747809,0.172092736,0.198223071,0.201348254,0.243433315,0.248321108,0.234671847,0.227153841
1004,0.08821757,0.089609596,0.087144362,0.090107698,0.124762427,0.127943674,0.167963554,0.172660698,0.199415957,0.202588207,0.24560893,0.250551492,0.236919241,0.229367087
1002,0.087273367,0.088673198,0.08677092,0.089669297,0.124507639,0.127647972,0.168572952,0.173396351,0.200713443,0.203937752,0.247909411,0.252915466,0.239299984,0.231637855
1000,0.086556436,0.087898517,0.086421401,0.08931682,0.124282697,0.127356358,0.169043863,0.173967409,0.201703609,0.205015453,0.249831907,0.2549342,0.24130061,0.233482975
998,0.085927458,0.087183971,0.085994254,0.088922144,0.123884447,0.126900566,0.169087623,0.17402905,0.201972508,0.205422343,0.250853861,0.256063386,0.242362823,0.234403503
996,0.085284567,0.086488646,0.085430446,0.088360839,0.123175672,0.126168727,0.168464275,0.173337794,0.201243749,0.204836333,0.250584363,0.255851582,0.242073239,0.234024068
994,0.084600197,0.085798156,0.084680571,0.087554811,0.122063987,0.125061458,0.166950024,0.171721282,0.199322643,0.202967985,0.248679163,0.253919717,0.24009506,0.232019756
992,0.083880625,0.085074191,0.083688407,0.08647765,0.120467082,0.123459547,0.164362336,0.16905547,0.196045147,0.199596796,0.244840784,0.24999984,0.236147459,0.228128951
990,0.083108334,0.084255157,0.082420116,0.085133011,0.118329863,0.121279651,0.160659817,0.165308758,0.191336832,0.19469712,0.238975587,0.244046738,0.230151071,0.222301298
988,0.082234908,0.083298928,0.080884705,0.083527125,0.115649223,0.118530626,0.155951179,0.160547857,0.185255389,0.18843266,0.231232597,0.236205285,0.222281624,0.214711648
986,0.08122063,0.082209394,0.079112,0.081663329,0.112470035,0.115290852,0.150402079,0.154895547,0.177970442,0.181026918,0.221888787,0.226698431,0.212857339,0.205630416
984,0.080070153,0.081022586,0.077131592,0.079568183,0.108885629,0.111664167,0.144197124,0.148539458,0.169766419,0.172730757,0.211314851,0.215866808,0.202280204,0.195401595
982,0.078836794,0.079782454,0.074991351,0.077320666,0.105050682,0.10778214,0.137580951,0.141764729,0.161048129,0.163892372,0.200014326,0.204250106,0.191063849,0.184512221
980,0.077596696,0.078531425,0.072781084,0.075040689,0.10115975,0.103813025,0.130849124,0.134897757,0.152252668,0.154935302,0.188538899,0.192462773,0.179765429,0.17352379
978,0.076406509,0.077305635,0.07061271,0.072836497,0.097382997,0.099921529,0.124268213,0.128193995,0.143723328,0.146230301,0.177327005,0.180977105,0.168831628,0.162893179
976,0.075272695,0.076124273,0.068569266,0.070758787,0.09381509,0.096211158,0.118025414,0.121800204,0.135670034,0.1380168,0.166662378,0.170080145,0.158535492,0.152901576
974,0.074167752,0.074988739,0.06667852,0.068804973,0.090481215,0.092717279,0.1122381,0.115803443,0.128208589,0.130420238,0.156739074,0.15996568,0.149025534,0.143712554
972,0.073081299,0.073897874,0.064934535,0.06696505,0.087378597,0.089452948,0.106966179,0.110271049,0.121393239,0.123486524,0.14768679,0.150762414,0.140369599,0.135411237
970,0.072038533,0.072853393,0.063330617,0.06525523,0.084506503,0.086444436,0.102208057,0.10524414,0.115227849,0.117204695,0.139547905,0.142493246,0.132565314,0.127991162
968,0.07105688,0.071845308,0.061862542,0.063702174,0.081865184,0.083718011,0.097912039,0.10072198,0.109681864,0.111538272,0.132285929,0.135087397,0.125567335,0.1213677
966,0.070107335,0.070852391,0.060511429,0.062303253,0.079444062,0.081267626,0.09400675,0.096663334,0.10470215,0.106443902,0.125817226,0.128441317,0.119318951,0.11542887
964,0.0691487,0.069875618,0.059244678,0.061018635,0.077223086,0.079051291,0.090426837,0.092997604,0.100213394,0.101854503,0.120018213,0.122446421,0.113742768,0.110065706
962,0.068194411,0.068960686,0.058044947,0.059810135,0.075188593,0.077022412,0.087132434,0.089651455,0.096139934,0.097680528,0.114744639,0.11699949,0.108728268,0.105183736
960,0.067322098,0.068168724,0.056936092,0.058683537,0.07334843,0.075164855,0.084132712,0.086592833,0.092453031,0.093874033,0.109908592,0.112049702,0.104179104,0.100736645
958,0.066613876,0.067527163,0.055973036,0.057685628,0.071729882,0.073502469,0.081485565,0.0838525,0.089182438,0.090480712,0.10554183,0.107631469,0.100078892,0.096752771
956,0.066098879,0.067020632,0.055198809,0.05685944,0.070360612,0.072078033,0.079249853,0.081489203,0.086366306,0.087588733,0.101751969,0.10381489,0.096484644,0.09330058
954,0.065744517,0.06661858,0.054606736,0.056205687,0.069250298,0.070920445,0.077433729,0.079536371,0.084012636,0.085229915,0.098622331,0.100639722,0.093461714,0.090430433
952,0.065483065,0.06629631,0.054148594,0.055692928,0.068396181,0.070032812,0.076009045,0.078000284,0.082135356,0.08337482,0.096185969,0.098136051,0.091059634,0.088176356
950,0.065252279,0.066038431,0.053785827,0.055302358,0.067806671,0.069410616,0.074977782,0.076902595,0.080803691,0.082026844,0.094479304,0.096379518,0.089344627,0.086597054
948,0.065031912,0.065840205,0.053526128,0.055049855,0.067501886,0.069057334,0.074394516,0.076289126,0.080105697,0.081263594,0.093556232,0.095454257,0.088397682,0.085758812
946,0.064849785,0.065706151,0.053400964,0.054957928,0.067475808,0.068968298,0.074302514,0.076178616,0.08005125,0.081147296,0.093419223,0.095347335,0.088239991,0.085655443
944,0.06475018,0.065641559,0.053416941,0.055020633,0.067668867,0.069110048,0.074659535,0.076517706,0.080534848,0.081617766,0.093964227,0.095920516,0.088770532,0.086170422
942,0.064762726,0.065655683,0.053551335,0.055213419,0.068002033,0.06943606,0.075343942,0.077199378,0.081397202,0.082502843,0.095016964,0.096989096,0.08979493,0.087130424
940,0.064897664,0.065770584,0.053786944,0.055518322,0.06842864,0.069911884,0.076216466,0.078102325,0.082490408,0.08361129,0.096395508,0.098378237,0.091102623,0.088364858
938,0.065140485,0.065995547,0.054114308,0.055903613,0.068922814,0.070492381,0.077150976,0.07909229,0.08367042,0.084785113,0.097912108,0.099895488,0.0925072,0.089699531
936,0.065430949,0.066273571,0.054486588,0.056281477,0.069421367,0.071075661,0.078020118,0.08001082,0.084769681,0.085887537,0.099350075,0.101319588,0.093844993,0.09094037
934,0.065671234,0.066485105,0.054806148,0.05653386,0.069821218,0.071521319,0.078700396,0.080711226,0.085629574,0.086797238,0.100500338,0.102468876,0.094977376,0.091918662
932,0.065788588,0.066542977,0.054987016,0.056608225,0.070054305,0.07174004,0.079117628,0.081121009,0.086166233,0.087431132,0.101241276,0.103256538,0.095800996,0.092555137
930,0.065787845,0.066475957,0.055020747,0.056565274,0.07013789,0.071753538,0.079277622,0.081261645,0.086392441,0.087758979,0.101573884,0.103664729,0.09625424,0.09286708
928,0.065727444,0.066389357,0.054960875,0.0565071,0.070127832,0.071653543,0.079235431,0.081207313,0.086374888,0.087792624,0.101577535,0.103703405,0.09632211,0.092918418
926,0.065653375,0.066349125,0.054852546,0.05646838,0.070036284,0.071507307,0.079025649,0.081014531,0.086160144,0.087557132,0.101315833,0.103395739,0.096023289,0.092747628
924,0.065569868,0.066325302,0.054693544,0.056391808,0.069811814,0.071298731,0.078616964,0.080660648,0.085714411,0.087046794,0.10075274,0.102737664,0.095359123,0.092301435
922,0.065455239,0.066237977,0.054454824,0.056194247,0.069389229,0.070946079,0.077935389,0.08003942,0.08493094,0.086201157,0.099755513,0.101650522,0.094279237,0.091434684
920,0.065281616,0.066029269,0.054115879,0.055837214,0.068746611,0.070374103,0.076936661,0.079047976,0.083719058,0.084952054,0.098207764,0.100035885,0.092732049,0.090021687
918,0.065028383,0.065695547,0.053680426,0.055346198,0.067925922,0.069584991,0.075658329,0.077704623,0.082096819,0.083313632,0.096133499,0.097910761,0.090749349,0.088089117
916,0.064702802,0.065283696,0.053174124,0.054788585,0.067018274,0.068667322,0.074204224,0.076167165,0.080193157,0.081411973,0.093704519,0.09544832,0.088455638,0.085820064
914,0.064343856,0.064865029,0.052631855,0.054233426,0.06612303,0.067733203,0.072689134,0.074616936,0.078176848,0.079415805,0.091144319,0.092870063,0.086009804,0.083433195
912,0.063991653,0.064495679,0.052082281,0.053714474,0.065301297,0.066852134,0.071203427,0.073140147,0.076201694,0.077453364,0.088645976,0.0903424,0.083575334,0.081091888
910,0.06366472,0.064194864,0.051550366,0.053228334,0.064561441,0.066053225,0.06981267,0.071738215,0.074390541,0.07559768,0.086350753,0.087983806,0.081321079,0.078913874
908,0.063388614,0.063973328,0.051084913,0.052781175,0.063901153,0.065375298,0.068572225,0.070431544,0.072823239,0.073907604,0.084343604,0.085901909,0.079380759,0.077000583
906,0.063225327,0.06387094,0.050764726,0.052429182,0.0633595,0.064876936,0.067534347,0.069305955,0.071526289,0.072454591,0.082642773,0.084165212,0.07778406,0.075414919
904,0.063236221,0.063938422,0.050649448,0.052250181,0.063008043,0.064587798,0.06673711,0.068444782,0.070488942,0.071304484,0.081212372,0.082755896,0.076456516,0.074148961
902,0.06341155,0.06417399,0.050715517,0.052262779,0.062874287,0.064467509,0.066169175,0.067838478,0.069674094,0.070465308,0.07999042,0.081577296,0.075290332,0.073125188
900,0.063664627,0.064497392,0.050859646,0.052387174,0.062883167,0.064425086,0.065741535,0.067380582,0.068996373,0.06984396,0.078901989,0.080502391,0.074196112,0.072218286
898,0.063895161,0.064791598,0.050966877,0.052493109,0.062887217,0.064361684,0.065312564,0.066937979,0.068317222,0.069260049,0.077858881,0.079413841,0.073101185,0.071283191
896,0.064037229,0.064959655,0.050962063,0.05247977,0.062756793,0.064190853,0.064759163,0.06640622,0.067511976,0.068530628,0.076773811,0.078230822,0.071948828,0.070205253
894,0.064066887,0.064964568,0.050818034,0.052322565,0.062455238,0.063862525,0.06404149,0.06572972,0.066560079,0.067582209,0.075597362,0.076938773,0.070730618,0.068965764
892,0.063993566,0.064833268,0.050545898,0.052053495,0.062025626,0.063386927,0.063194728,0.064901887,0.065528665,0.066477382,0.074324664,0.075575408,0.069477731,0.067635297
890,0.063855954,0.064631589,0.050200205,0.051720409,0.061527643,0.062830911,0.062284244,0.063975042,0.06448093,0.065342976,0.072985173,0.074192121,0.068217776,0.066302513
888,0.063703958,0.064425325,0.049871988,0.051371522,0.061003844,0.062276192,0.061387544,0.063057845,0.063449846,0.064289479,0.071649823,0.072853578,0.066976475,0.065037818
886,0.063576084,0.064263734,0.049646839,0.051065813,0.060501973,0.061786221,0.060602961,0.062275157,0.062506469,0.063395145,0.07044096,0.071670872,0.065832796,0.063931361
884,0.06349696,0.064191997,0.049555996,0.050866567,0.060094821,0.061411451,0.06003909,0.061712453,0.061791201,0.062726582,0.069499094,0.070783979,0.064928435,0.063115698
882,0.063482659,0.064246147,0.049568445,0.050801985,0.059852034,0.06120262,0.059776589,0.061403005,0.061438799,0.062345739,0.068932703,0.070292639,0.064398224,0.062709947
880,0.063523877,0.064403652,0.049626768,0.050837979,0.059798405,0.061197611,0.059842417,0.061369937,0.061499516,0.062310224,0.068818429,0.070238352,0.064321808,0.062760362
